increment,branch,stress_component,order,directions,recovery_factor,oti_derivative,fd_reference,absolute_error,relative_error,absolute_tolerance,relative_tolerance,family_scale,structural_zero_floor,judged_by,passed,justification
8,plastic,3,3,1|1|1,6,1.1444091796875e-05,-4.2730054855919094e-65,1.1444091796875e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.144e-05"
8,plastic,4,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,1,3,1|1|2,2,1.1444091796875e-05,0.04986722347528544,0.04985577938348856,0.9997705087430314,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.144e-05"
8,plastic,2,3,1|1|2,2,37560327921.48645,37560327921.46996,0.01648712158203125,4.3895041642061285e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 1.649e-02 against a tolerance of 2e-02, relative error 4.390e-13 against 1e-07"
8,plastic,3,3,1|1|2,2,-37560327921.48642,-37560327921.51983,0.03340911865234375,8.894788863971104e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 3.341e-02 against a tolerance of 2e-02, relative error 8.895e-13 against 1e-07"
8,plastic,4,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,5,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,6,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,1,4,1|1|1|1,24,0.046875,-4.184977774361618e-59,0.046875,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 4.688e-02"
8,plastic,2,4,1|1|1|1,24,-0.0234375,-5.701837748340271e-59,0.0234375,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.344e-02"
8,plastic,3,4,1|1|1|1,24,-0.0234375,-5.701837748340271e-59,0.0234375,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.344e-02"
8,plastic,4,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,5,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,6,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,1,4,1|1|2|2,4,-60062120287344.375,-60062120287308.016,36.359375,6.053628281194935e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 3.636e+01 against a tolerance of 1e-01, relative error 6.054e-13 against 1e-07"
8,plastic,2,4,1|1|2|2,4,90093180431016.55,90093180431033.69,17.140625,1.9025441124393588e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.714e+01 against a tolerance of 1e-01, relative error 1.903e-13 against 1e-07"
8,plastic,3,4,1|1|2|2,4,-30031060143672.156,-30031060143725.67,53.515625,1.7820091846201743e-12,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 5.352e+01 against a tolerance of 1e-01, relative error 1.782e-12 against 1e-07"
8,plastic,4,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,5,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
8,plastic,6,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,2,1|1,2,2.9802322387695312e-08,1.6979398272800086e-69,2.9802322387695312e-08,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.980e-08"
9,plastic,2,2,1|1,2,-2.2351741790771484e-08,-1.9379153228689164e-69,2.2351741790771484e-08,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.235e-08"
9,plastic,3,2,1|1,2,-2.2351741790771484e-08,-1.9379153228689164e-69,2.2351741790771484e-08,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.235e-08"
9,plastic,4,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,2,1|2,1,-1.1175870895385742e-08,-9.26659726074189e-06,9.255421389846504e-06,0.9987939617336417,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.118e-08"
9,plastic,2,2,1|2,1,-35198871.18427463,-35198871.18426886,5.766749382019043e-06,1.638333613549341e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 5.767e-06 against a tolerance of 1e-05, relative error 1.638e-13 against 1e-07"
9,plastic,3,2,1|2,1,35198871.184274636,35198871.18427813,3.4943222999572754e-06,9.927370345666209e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 3.494e-06 against a tolerance of 1e-05, relative error 9.927e-14 against 1e-07"
9,plastic,4,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,3,1|1|1,6,0.0,1.9703303072451582e-64,1.9703303072451582e-64,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,2,3,1|1|1,6,2.288818359375e-05,4.2730054855919094e-65,2.288818359375e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.289e-05"
9,plastic,3,3,1|1|1,6,2.288818359375e-05,4.2730054855919094e-65,2.288818359375e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.289e-05"
9,plastic,4,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,3,1|1|2,2,-3.814697265625e-06,0.0493088933493157,0.049312708046581326,1.000077363270731,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 3.815e-06"
9,plastic,2,3,1|1|2,2,37481053647.79277,37481053647.77647,0.01630401611328125,4.349935374413195e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 1.630e-02 against a tolerance of 2e-02, relative error 4.350e-13 against 1e-07"
9,plastic,3,3,1|1|2,2,-37481053647.79276,-37481053647.825775,0.03301239013671875,8.807754031384801e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 3.301e-02 against a tolerance of 2e-02, relative error 8.808e-13 against 1e-07"
9,plastic,4,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,4,1|1|1|1,24,0.0,-4.807279302147732e-59,4.807279302147732e-59,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,2,4,1|1|1|1,24,-0.0234375,9.956824444577827e-60,0.0234375,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.344e-02"
9,plastic,3,4,1|1|1|1,24,-0.0234375,9.956824444577827e-60,0.0234375,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 2.344e-02"
9,plastic,4,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,4,1|1|1|1,24,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,1,4,1|1|2|2,4,-59866808307321.69,-59866808307285.766,35.921875,6.000298999672373e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 3.592e+01 against a tolerance of 1e-01, relative error 6.000e-13 against 1e-07"
9,plastic,2,4,1|1|2|2,4,89800212460982.55,89800212460999.44,16.890625,1.8809114741611174e-13,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 1.689e+01 against a tolerance of 1e-01, relative error 1.881e-13 against 1e-07"
9,plastic,3,4,1|1|2|2,4,-29933404153660.832,-29933404153713.664,52.83203125,1.764985732284159e-12,0.1,1e-07,249999999999999.97,2499999.9999999995,tolerance,True,"absolute error 5.283e+01 against a tolerance of 1e-01, relative error 1.765e-12 against 1e-07"
9,plastic,4,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,5,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
9,plastic,6,4,1|1|2|2,4,0.0,0.0,0.0,0.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,1,2,1|1,2,1.4901161193847656e-08,-3.5634097175183113e-69,1.4901161193847656e-08,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.490e-08"
10,plastic,2,2,1|1,2,0.0,2.2322248929307846e-69,2.2322248929307846e-69,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,3,2,1|1,2,0.0,2.2322248929307846e-69,2.2322248929307846e-69,1.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,4,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,5,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,6,2,1|1,2,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,1,2,1|2,1,-1.4901161193847656e-08,-9.173428274995615e-06,9.158527113801768e-06,0.9983756169725048,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 1.490e-08"
10,plastic,2,2,1|2,1,-35164828.376487635,-35164828.3764819,5.736947059631348e-06,1.6314446350226636e-13,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 5.737e-06 against a tolerance of 1e-05, relative error 1.631e-13 against 1e-07"
10,plastic,3,2,1|2,1,35164828.37648761,35164828.37649108,3.46451997756958e-06,9.852230588122913e-14,1e-05,1e-07,250000000.0,2.5,tolerance,True,"absolute error 3.465e-06 against a tolerance of 1e-05, relative error 9.852e-14 against 1e-07"
10,plastic,4,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,5,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,6,2,1|2,1,0.0,0.0,0.0,0.0,1e-05,1e-07,250000000.0,2.5,structural_zero,True,"both the generated value and the reference lie below 2.500e+00, which is 1e-08 of the magnitude an order-2 derivative has in this problem (2.500000e+08, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,1,3,1|1|1,6,-4.57763671875e-05,-1.4005962424995703e-64,4.57763671875e-05,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 4.578e-05"
10,plastic,2,3,1|1|1,6,0.0,7.121675809319849e-65,7.121675809319849e-65,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,3,3,1|1|1,6,0.0,7.121675809319849e-65,7.121675809319849e-65,1.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,4,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,5,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,6,3,1|1|1,6,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,1,3,1|1|2,2,3.0517578125e-05,0.04875742979528448,0.04872691221715948,0.9993740937893336,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 3.052e-05"
10,plastic,2,3,1|1|2,2,37402028354.042755,37402028354.02661,0.016143798828125,4.316289660900177e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 1.614e-02 against a tolerance of 2e-02, relative error 4.316e-13 against 1e-07"
10,plastic,3,3,1|1|2,2,-37402028354.04274,-37402028354.07537,0.03263092041015625,8.72437187129204e-13,0.02,1e-07,249999999999.99997,2499.9999999999995,tolerance,True,"absolute error 3.263e-02 against a tolerance of 2e-02, relative error 8.724e-13 against 1e-07"
10,plastic,4,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,5,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,6,3,1|1|2,2,0.0,0.0,0.0,0.0,0.02,1e-07,249999999999.99997,2499.9999999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+03, which is 1e-08 of the magnitude an order-3 derivative has in this problem (2.500000e+11, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 0.000e+00"
10,plastic,1,4,1|1|1|1,24,-0.046875,6.254130354250447e-59,0.046875,1.0,0.1,1e-07,249999999999999.97,2499999.9999999995,structural_zero,True,"both the generated value and the reference lie below 2.500e+06, which is 1e-08 of the magnitude an order-4 derivative has in this problem (2.500000e+14, from the contract's stress scale 250 and strain scale 0.001), so this is a zero of that family; the generated value is 4.688e-02"
